,B2,B4,Turn,Unit,er_label_1,ee_label_1,er_label_2,ee_label_2,neg,neu,pos
9834,20180823-020508_596_live,0,2,You ever do one of these chat tasks before?,task-related-inquiry,,,,0,1,0
9835,20180823-020508_596_live,1,2,Yes I have- I feel its violence too,,positive-to-inquiry,,,0.38,0.37,0.25
9836,20180823-020508_596_live,0,3,"It wants me to donate to ""Save the Children"".",other,,,,0,0.714,0.286
9837,20180823-020508_596_live,0,3,Any idea if that is a real charity?,task-related-inquiry,,,,0,0.682,0.318
9838,20180823-020508_596_live,1,3,I believe it is- I've seen commericals for it on TV before....,,positive-reaction-to-donation,,,0,1,0
9839,20180823-020508_596_live,1,3,have you?,,task-related-inquiry,,,0,1,0
9840,20180823-020508_596_live,0,4,"No, but then I don't watch much TV, certainly never commercials.",negative-to-inquiry,,,,0.126,0.63,0.244
9841,20180823-020508_596_live,0,4,Is it asking you to donate too?,task-related-inquiry,,,,0,1,0
9842,20180823-020508_596_live,1,4,Yes- I've donated to a similar charity before but it was based on supporting kids education,,positive-to-inquiry,,,0,0.612,0.388
9843,20180823-020508_596_live,0,5,I'm not sure how much my $0.30 reward for completing the HIT would actually help.,other,,,,0.096,0.589,0.314
9844,20180823-020508_596_live,1,5,It would feed a child for almost 3 days.,,other,,,0,1,0
9845,20180823-020508_596_live,0,6,Sounds like you are very knowledgeable about it.,praise-user,,,,0,0.737,0.263
9846,20180823-020508_596_live,0,6,It doesn't say that in the info they gave me.,other,,,,0,1,0
9847,20180823-020508_596_live,0,6,Are you going to donate?,proposition-of-donation,,,,0,1,0
9848,20180823-020508_596_live,1,6,I'm going to donate half .10 - So i Can feed a child for a day,,provide-donation-amount,,,0,1,0
9849,20180823-020508_596_live,0,7,It is only paying you $0.20 complete the HIT?,other,,,,0,1,0
9850,20180823-020508_596_live,1,7,Its paying me .30,,other,,,0,1,0
9851,20180823-020508_596_live,0,8,So how is .10 half?,other,,,,0,1,0
9852,20180823-020508_596_live,1,8,I'm not doing half I'm doing a third.,,other,,,0,1,0
9853,20180823-020508_596_live,0,9,Ok.,acknowledgement,,,,0,0,1
9854,20180823-020508_596_live,0,9,"I'll probably just donate the whole 0.30, if you are sure it is real & will help kids.",self-modeling,,,,0,0.75,0.25
9855,20180823-020508_596_live,1,9,"Yes I am,",,agree-donation,,,0,0.27,0.73
9856,20180825-060251_387_live,0,0,Greetings!,greeting,,,,0,0,1
9857,20180825-060251_387_live,1,0,Good morning!,,greeting,,,0,0.239,0.761
9858,20180825-060251_387_live,1,0,Have you ever donated to a children's charity?,,personal-related-inquiry,,,0,0.682,0.318
9859,20180825-060251_387_live,0,1,Oh goodness yes.,acknowledgement,,,,0,0.149,0.851
9860,20180825-060251_387_live,0,1,I always feel really good about it afterwards.,positive-to-inquiry,,,,0,0.653,0.347
9861,20180825-060251_387_live,0,1,Have you?,task-related-inquiry,,,,0,1,0
9862,20180825-060251_387_live,1,1,I have as well.,,positive-to-inquiry,,,0,0.488,0.512
9863,20180825-060251_387_live,1,1,Children are the most vulnerable people in our society.,,neutral-reaction-to-donation,,,0.215,0.785,0
9864,20180825-060251_387_live,0,2,"It's a good thing, indeed.",credibility-appeal,,,,0,0.508,0.492
9865,20180825-060251_387_live,0,2,A great organization is   URL,credibility-appeal,,,,0,0.423,0.577
9866,20180825-060251_387_live,1,2,I haven't heard of this one?,,ask-org-info,,,0,1,0
9867,20180825-060251_387_live,1,2,How does it help children?,,ask-org-info,,,0,0.597,0.403
9868,20180825-060251_387_live,0,3,"For instance, millions of Syrian children have grown up facing the daily threat of violence.",credibility-appeal,,,,0.366,0.634,0
9869,20180825-060251_387_live,0,3,"In the first two months of 2018 alone, 1,000 children were reportedly killed or injured in intensifying violence",credibility-appeal,,,,0.487,0.513,0
9870,20180825-060251_387_live,1,3,That's awful.,,acknowledgement,,,0.75,0.25,0
9871,20180825-060251_387_live,1,3,I live in the US and wish we were doing more as a country to help these kids.,,positive-reaction-to-donation,,,0,0.722,0.278
9872,20180825-060251_387_live,1,3,But private donations certainly help.,,positive-reaction-to-donation,,,0,0.311,0.689
9873,20180825-060251_387_live,0,4,"You should consider that link, explore it, and make a small donation.",proposition-of-donation,,,,0,1,0
9874,20180825-060251_387_live,0,4,Small donations will indeed help a lot of children and their families.,foot-in-the-door,,,,0,0.787,0.213
9875,20180825-060251_387_live,1,4,I'll certainly review it.,,acknowledgement,,,0,0.556,0.444
9876,20180825-060251_387_live,1,4,"Usually I donate more to charities in my community, but international donations are important too.",,positive-reaction-to-donation,,,0,0.73,0.27
9877,20180825-060251_387_live,0,5,"Yes, they all are.",acknowledgement,,,,0,0.526,0.474
9878,20180825-060251_387_live,0,5,All of the children must be taken care of.,logical-appeal,,,,0,0.714,0.286
9879,20180825-060251_387_live,0,5,I can tell you that your donation right now will make a tangible impact for the world,logical-appeal,,,,0,1,0
9880,20180825-060251_387_live,1,5,Have you donated to this organization?,,task-related-inquiry,,,0,1,0
9881,20180825-060251_387_live,1,5,I have a small budget but know any amount matters.,,negative-reaction-to-donation,,,0,0.859,0.141
9882,20180825-060251_387_live,0,6,Well it's cool that you are using mTurk.,other,,,,0,0.577,0.423
9883,20180825-060251_387_live,0,6,This task makes it really easy for everyone.,logical-appeal,,,,0,0.687,0.313
9884,20180825-060251_387_live,0,6,How much do you like to donate to the charity now?,proposition-of-donation,,,,0,0.629,0.371
9885,20180825-060251_387_live,0,6,Your donation will be directly deducted from your task payment.,donation-information,,,,0,1,0
9886,20180825-060251_387_live,0,6,You can choose any amount from $0 to all your payment.,donation-information,,,,0,1,0
9887,20180825-060251_387_live,1,6,Like this task would donate the mTurk payment to the charity?,,ask-donation-procedure,,,0,0.629,0.371
9888,20180825-060251_387_live,1,6,How does that work?,,ask-donation-procedure,,,0,1,0
9889,20180825-060251_387_live,0,7,"The Requester DAVIS will handle it all, very convenient.",donation-information,,,,0,1,0
9890,20180825-060251_387_live,0,7,All you have to do is agree to an amount.,donation-information,,,,0,0.783,0.217
9891,20180825-060251_387_live,0,7,"Since I can tell you really care, let's wrap up with you agreeing to donate your full amount, and then we can both move on to our next task.",donation-information,,,,0,0.815,0.185
9892,20180825-060251_387_live,0,7,Sounds good to me...how about you?,task-related-inquiry,,,,0,0.633,0.367
9893,20180825-060251_387_live,1,7,"Like most people who do mTurk, I do really need the money to pay my bills.",,positive-to-inquiry,,,0.083,0.769,0.148
9894,20180825-060251_387_live,1,7,This is an important cause though.,,positive-reaction-to-donation,,,0,0.735,0.265
9895,20180825-060251_387_live,1,7,I'll agree to pay half.,,provide-donation-amount,,,0.203,0.435,0.362
9896,20180825-060251_387_live,0,8,Excellent.,praise-user,,,,0,0,1
9897,20180825-060251_387_live,0,8,Enjoy your day....let's go make some serious cash today!,closing,,,,0.11,0.594,0.296
9898,20180825-060251_387_live,0,8,Rock on!,closing,,,,0,1,0
9899,20180825-060251_387_live,1,8,Hang on though.,,closing,,,0,1,0
9900,20180825-060251_387_live,1,8,We haven't each done ten responses per the instructions.,,off-task,,,0,1,0
9901,20180825-060251_387_live,1,8,So we should do that to make sure we and the charity get paid right?,,off-task,,,0,0.718,0.282
9902,20180825-060251_387_live,0,9,Well that certainly makes sense!,acknowledgement,,,,0,0.385,0.615
9903,20180825-060251_387_live,0,9,Thanks for being aware of that particular nuance.,praise-user,,,,0,0.707,0.293
9904,20180825-060251_387_live,0,9,Rainy morning here.,off-task,,,,0.394,0.606,0
9905,20180825-060251_387_live,1,9,Same here.,,off-task,,,0,1,0
9906,20180825-060251_387_live,1,9,This will be ten for each of us.,,off-task,,,0,1,0
9907,20180825-060251_387_live,1,9,Have a great day!,,closing,,,0,0.313,0.687
9908,20180825-071316_761_live,0,0,Hi,greeting,,,,0,1,0
9909,20180825-071316_761_live,1,0,"Hello, do you have any charities in mind that you support?",,ask-org-info,,,0,0.604,0.396
9910,20180825-071316_761_live,0,1,"Yes, I am very fond of Save the Children.",credibility-appeal,,,,0,0.348,0.652
9911,20180825-071316_761_live,1,1,I've never heard of that one.,,negative-to-inquiry,,,0,1,0
9912,20180825-071316_761_live,1,1,What is their goal?,,ask-org-info,,,0,1,0
9913,20180825-071316_761_live,0,2,"They are an international charity that provideds food, basic supplies and reief to children in developing countries",credibility-appeal,,,,0,0.851,0.149
9914,20180825-071316_761_live,1,2,Oh that is interesting.,,negative-to-inquiry,,,0,0.526,0.474
9915,20180825-071316_761_live,1,2,Have you ever made a donation to them?,,ask-persuader-donation-intention,,,0,1,0
9916,20180825-071316_761_live,0,3,"Yes, I try to make a donation at least annually",self-modeling,,,,0,0.722,0.278
9917,20180825-071316_761_live,1,3,Nice!,,acknowledgement,,,0,0,1
9918,20180825-071316_761_live,1,3,How much do they recommend you donate?,,ask-donation-procedure,,,0,0.706,0.294
9919,20180825-071316_761_live,0,4,I would suggest around $20.,proposition-of-donation,,,,0,1,0
9920,20180825-071316_761_live,0,4,That is enough to signifigantly help a child for several weeks while it is just a week's worth of coffee for you.,logical-appeal,,,,0,0.796,0.204
9921,20180825-071316_761_live,1,4,I could definitely justify giving $20 to them.,,provide-donation-amount,,,0,0.495,0.505
9922,20180825-071316_761_live,0,5,Your donation would be of great help and most would go directly to helping these kids.,logical-appeal,,,,0,0.591,0.409
9923,20180825-071316_761_live,0,5,"Meanwhile, you could feel great about helping those kids who really need your support!",logical-appeal,,,,0,0.535,0.465
9924,20180825-071316_761_live,1,5,"Sounds good, do I just go to the website to donate?",,ask-donation-procedure,,,0,0.756,0.244
9925,20180825-071316_761_live,0,6,Your donation will be directly deducted from your task payment.,donation-information,,,,0,1,0
9926,20180825-071316_761_live,0,6,You can do that right now.,donation-information,,,,0,1,0
9927,20180825-071316_761_live,0,6,How much would you likfe to donate?,proposition-of-donation,,,,0,1,0
9928,20180825-071316_761_live,1,6,I will just go ahead and do the $20.,,provide-donation-amount,,,0,1,0
9929,20180825-071316_761_live,0,7,Ok.,acknowledgement,,,,0,0,1
9930,20180825-071316_761_live,0,7,The research team will collect all donations and send it to Save the Children.,donation-information,,,,0,0.802,0.198
9931,20180825-071316_761_live,1,7,Thank you!,,thank,,,0,0.264,0.736
9932,20180825-071316_761_live,1,7,I am glad I found a charity I can support.,,thank,,,0,0.261,0.739
9933,20180825-071316_761_live,0,8,That great and thanks for your generousity!,praise-user,,,,0,0.407,0.593
9934,20180825-071316_761_live,1,8,No problem.,,acknowledgement,,,1,0,0
9935,20180825-071316_761_live,1,8,I always like to help when I can.,,positive-reaction-to-donation,,,0,0.435,0.565
9936,20180825-071316_761_live,0,9,You are a good person.,praise-user,,,,0,0.508,0.492
9937,20180825-071316_761_live,0,9,Your donation will be very meaningful to needy children.,logical-appeal,,,,0.217,0.571,0.212
9938,20180825-071316_761_live,1,9,Same to you!,,acknowledgement,,,0,1,0
9939,20180825-071316_761_live,1,9,The work you do is important.,,positive-reaction-to-donation,,,0,0.735,0.265
9940,20180825-073559_995_live,0,0,Hello?,greeting,,,,0,1,0
9941,20180825-073559_995_live,1,0,hi,,greeting,,,0,1,0
9942,20180825-073559_995_live,0,1,How are you today?,greeting,,,,0,1,0
9943,20180825-073559_995_live,1,1,good how about you?,,greeting,,,0,0.508,0.492
9944,20180825-073559_995_live,0,2,"I am well, thank you!",greeting,,,,0,0.29,0.71
9945,20180825-073559_995_live,0,2,Glad you are doing well also.,greeting,,,,0,0.44,0.56
9946,20180825-073559_995_live,0,2,Have you heard of the charity called Save the Children?,source-related-inquiry,,,,0,0.571,0.429
9947,20180825-073559_995_live,1,2,"i have not, can you tell me more?",,negative-to-inquiry,,,0,1,0
9948,20180825-073559_995_live,0,3,It is an international charity that helps children in need all around the world.,credibility-appeal,,,,0,0.69,0.31
9949,20180825-073559_995_live,0,3,"These children have been victims of war, famine, and poverty.",emotion-appeal,,,,0.576,0.424,0
9950,20180825-073559_995_live,0,3,Does this sound like a good charity?,task-related-inquiry,,,,0,0.268,0.732
9951,20180825-073559_995_live,1,3,"definitely, have you donated to them?",,personal-related-inquiry,,positive-to-inquiry,0,0.649,0.351
9952,20180825-073559_995_live,0,4,I have.,acknowledgement,,,,0,1,0
9953,20180825-073559_995_live,0,4,86% of the donations go directly to the programs that help the children.,credibility-appeal,,,,0,0.816,0.184
9954,20180825-073559_995_live,0,4,Do you believe that children in need deserve help from others?,task-related-inquiry,,,,0,0.787,0.213
9955,20180825-073559_995_live,1,4,yes i do,,positive-to-inquiry,,,0,0.27,0.73
9956,20180825-073559_995_live,0,5,Great!,praise-user,,,,0,0,1
9957,20180825-073559_995_live,0,5,Donations made from people like you can directly improve the lives of thousands of children all over the world.,logical-appeal,,,,0,0.759,0.241
9958,20180825-073559_995_live,0,5,Even a small donation makes a big difference.,foot-in-the-door,,,,0,1,0
9959,20180825-073559_995_live,0,5,Have you ever donated money to a charity before?,personal-related-inquiry,,,,0,0.714,0.286
9960,20180825-073559_995_live,1,5,yes i have.,,positive-to-inquiry,,,0,0.27,0.73
9961,20180825-073559_995_live,1,5,a few times,,other,,,0,1,0
9962,20180825-073559_995_live,0,6,That's great!,praise-user,,,,0,0.185,0.815
9963,20180825-073559_995_live,0,6,Donating your payment from this task to Save the Children would make a big difference in a child's life today.,logical-appeal,,,,0,0.842,0.158
9964,20180825-073559_995_live,0,6,You said earlier you believe children in need deserve help from others.,logical-appeal,,,,0,0.803,0.197
9965,20180825-073559_995_live,0,6,Would you be willing to donate your payment from this task to the charity to help a child?,proposition-of-donation,,,,0,0.732,0.268
